frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
4096,874749.285847,372062.054869,80572.024624,80577.448421,80560.802615,80567.241178,60029.000000,49814.000000,50691.000000,50691.000000,50691.000000,50691.000000
64,61914.927707,61938.991314,63512.199057,61928.880161,61904.047727,63496.956281,39675.000000,39675.000000,39675.000000,39675.000000,39675.000000,39675.000000
65536,254459.378035,80470.634992,80424.617090,80461.604968,80450.647449,80455.644258,22670.000000,22672.000000,22645.000000,22666.000000,22637.000000,22680.000000
1024,325776.616913,60922.195660,60915.029221,60862.574765,60997.599428,60877.595017,38300.000000,38300.000000,38300.000000,38300.000000,38300.000000,38300.000000
8,234833.272936,45539.618905,45526.033179,45527.467489,45524.380237,45531.265401,21221.000000,21221.000000,21221.000000,21221.000000,21221.000000,21221.000000
16384,563343.864955,130458.628289,130512.116077,130713.904172,130500.050291,129616.578149,74573.000000,74577.000000,74659.000000,74677.000000,74622.000000,73336.000000
8192,952976.105541,113001.704969,112940.289454,113146.508479,113099.762422,113034.853466,70884.000000,70884.000000,70884.000000,70884.000000,70884.000000,70884.000000
32,374023.050295,58181.899935,58139.640539,58174.624932,58087.524547,58147.763852,33829.000000,32971.000000,32812.000000,32873.000000,32854.000000,32839.000000
2,165653.103007,40975.322537,40983.980566,40975.353714,40990.483164,40980.975623,20951.000000,20951.000000,20951.000000,20951.000000,20951.000000,20951.000000
128,140877.736108,46944.344409,46934.645572,46964.798797,47034.089797,46917.290406,25107.000000,25082.000000,25059.000000,25098.000000,25122.000000,25041.000000
512,880953.366843,81935.851030,81949.368173,81948.417672,81940.035190,81918.359285,58284.000000,58284.000000,58284.000000,58284.000000,58284.000000,58284.000000
32768,965126.623208,388781.437138,67900.745806,67857.887007,68346.428919,67869.499843,47672.000000,41065.000000,32812.000000,32812.000000,32812.000000,32812.000000
4,727014.531635,412908.902118,129183.795226,129202.401804,129207.775555,129204.771711,105974.000000,105974.000000,105974.000000,105974.000000,105974.000000,105974.000000
16,133989.069532,133938.736208,132147.728407,132159.990281,133941.122703,132171.754248,112707.000000,112707.000000,112707.000000,112707.000000,112707.000000,112707.000000
2048,2005651.831391,741211.026982,123673.000429,123835.822951,123868.468776,123625.335692,95819.000000,95819.000000,95819.000000,95819.000000,95819.000000,95819.000000
256,4071999.368763,225551.703935,225448.510680,225173.111083,358475.046339,225585.394509,202452.000000,177646.000000,177646.000000,177646.000000,177646.000000,177646.000000
