frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,383515.573101,311290.000000,0.000000
4,283511.718860,182142.000000,0.000000
8,173345.806687,132173.000000,0.000000
16,361225.652846,242168.000000,0.000000
32,452286.539342,261393.000000,0.000000
64,180461.932568,172056.000000,0.000000
128,302208.478710,171551.000000,0.000000
256,375953.830876,265412.000000,0.000000
512,644080.940996,300308.000000,0.000000
1024,254859.888282,164123.000000,0.000000
2048,460891.160675,282167.000000,0.000000
4096,614936.938057,282604.000000,0.000000
8192,206193.105719,88426.000000,0.000000
16384,396542.687241,172797.000000,0.000000
32768,474376.002763,178861.000000,0.000000
65536,284050.652789,158116.000000,0.000000
