frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,729592.913379,234346.000000,0.000000
4,549194.100292,224878.000000,0.000000
8,921067.997994,215070.000000,0.000000
16,956869.262656,273955.000000,0.000000
32,1343796.335472,309109.000000,0.000000
64,563553.647514,203299.000000,0.000000
128,1048185.922728,280078.000000,0.000000
256,775945.455856,277438.000000,0.000000
512,1583952.526911,306820.000000,0.000000
1024,1193105.357661,199445.000000,0.000000
2048,920488.154105,208325.000000,0.000000
4096,2348962.456487,303141.000000,0.000000
8192,820043.192155,246986.000000,0.000000
16384,1583923.451030,293867.000000,0.000000
32768,1041126.613710,138408.000000,0.000000
65536,7245403.360608,259528.000000,0.000000
