frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,255402.062192,103350.000000,1798.152385
4,244324.670811,128778.000000,119.390117
8,822428.777130,295725.000000,2336.243780
16,139766.149045,80101.000000,78.415560
32,330903.376189,185017.000000,387.632558
64,999832.112898,337251.000000,733.505965
128,718150.627103,257402.000000,4408.317026
256,778826.571535,286245.000000,6122.098170
512,372798.167864,180338.000000,22672.209442
1024,295945.744670,119114.000000,14567.322403
2048,612221.350266,212819.000000,61427.943365
4096,1085097.411483,299135.000000,124259.015311
8192,1507701.534976,367792.000000,488045.072267
16384,232801.841118,145147.000000,98634.327691
32768,1182606.007700,295558.000000,596180.079208
65536,345127.089108,128643.000000,316848.113922
