frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,65993.719360,20363.000000,240.867183
4,380440.672692,202318.000000,286.288316
8,351223.892060,227360.000000,93.182616
16,172361.352252,81264.000000,32.186954
32,464644.880528,261713.000000,137.956515
64,367808.886423,241931.000000,243.520020
128,516917.954353,326554.000000,893.073905
256,230094.522282,129678.000000,22067.245909
512,604674.200040,294319.000000,171222.781212
1024,288806.547672,119023.000000,6140.527420
2048,548986.954477,316713.000000,126327.135822
4096,202099.380929,175143.000000,66757.858728
8192,339630.182945,181615.000000,141231.031587
16384,938624.990334,274382.000000,446091.451315
32768,503933.805464,201915.000000,428194.188452
65536,74973.654493,29555.000000,0.000000
