frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,277019.719516,152918.000000,139.032370
4,431658.542226,250361.000000,235.076583
8,153642.961531,62493.000000,42.343831
16,727455.451332,262903.000000,304.034538
32,491906.866850,328874.000000,2724.587675
64,256178.586223,118658.000000,191.054966
128,700400.860628,287110.000000,196.624007
256,701565.878597,303910.000000,166347.652400
512,552023.929859,324778.000000,1752.163805
1024,974361.520860,344710.000000,223287.870470
2048,524252.076774,224063.000000,2089.116081
4096,794269.525059,294883.000000,111944.056863
8192,802988.225992,237936.000000,358902.592434
16384,508017.395036,159286.000000,270299.008248
32768,1507295.489560,290100.000000,1248142.475441
65536,656651.658268,267326.000000,0.000000
