frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,172322.852527,78073.000000,13.928388
4,254726.357611,148247.000000,31.176915
8,103157.874823,48545.000000,54.230987
16,110564.293305,55878.000000,109.544512
32,259494.310683,140971.000000,177.000000
64,421370.641164,171937.000000,225.643524
128,254009.903840,187306.000000,13996.254749
256,247446.160403,118794.000000,43143.500866
512,150334.330600,133193.000000,5940.092508
1024,106782.872011,46381.000000,14841.714321
2048,124407.036686,51870.000000,19793.594494
4096,560874.752353,235044.000000,45215.252581
8192,276200.919588,173082.000000,71594.097669
16384,241660.985244,128309.000000,128773.918532
32768,393070.960064,245606.000000,325924.405357
65536,482454.222266,176301.000000,448619.087679
