frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,518407.346643,224530.000000,32.908965
4,145049.714708,86050.000000,115.407972
8,207422.554118,95391.000000,50.269275
16,407549.618973,155045.000000,764.237529
32,501923.926271,357498.000000,1617.503941
64,102063.693123,40931.000000,200.217382
128,454208.745730,294264.000000,203.570627
256,331043.105421,282139.000000,5048.116976
512,165220.499355,71497.000000,1342.822773
1024,523049.715864,324917.000000,40659.264123
2048,562035.965145,283769.000000,117314.368753
4096,209861.271153,72655.000000,36531.727129
8192,299110.003218,186499.000000,83226.483982
16384,1405172.196843,320435.000000,515952.996957
32768,913775.862064,359112.000000,437637.999268
65536,625681.059545,289002.000000,608898.623982
