frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,705731.246575,267665.000000,547.563695
4,192371.110300,110328.000000,86.313383
8,503131.038552,192717.000000,89.593527
16,199937.941287,87360.000000,40.422766
32,396675.566270,257731.000000,1851.902805
64,488491.924581,268486.000000,284.980701
128,817176.944926,302859.000000,303.506178
256,585856.046606,269823.000000,678.851236
512,437088.858720,230631.000000,22250.553768
1024,901222.869494,293703.000000,110303.698909
2048,666955.819714,303644.000000,241253.557837
4096,625313.651581,210806.000000,31422.075329
8192,737582.686310,301086.000000,241281.667323
16384,446360.467309,238104.000000,281737.024787
32768,522839.245545,129786.000000,58345.469841
65536,1635141.424848,224268.000000,1289924.185324
