frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,417373.575980,288353.000000,155.598843
4,420200.781481,186258.000000,699.316809
8,514307.249509,255917.000000,61.416610
16,212930.501615,94299.000000,102.396289
32,172358.641826,87059.000000,843.620175
64,265906.384177,189291.000000,268.639163
128,194989.558800,151841.000000,131.772531
256,306746.518461,165820.000000,78848.630679
512,387632.931461,264739.000000,264740.505261
1024,795356.613693,327556.000000,42691.312828
2048,294609.389477,186384.000000,4083.851736
4096,227015.460183,106357.000000,30323.176615
8192,595291.557149,306246.000000,456313.613184
16384,672638.623523,186244.000000,136431.131689
32768,774476.843939,241177.000000,492135.673651
65536,1304969.845434,247366.000000,1285444.492297
