frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,148280.091590,116725.000000,548.044706
4,264903.926870,151935.000000,171.973835
8,343602.639876,160327.000000,46.097722
16,377405.225266,198021.000000,1398.840949
32,156264.662141,81829.000000,165.607971
64,341089.201063,202390.000000,7709.137436
128,158598.662472,111974.000000,429.845321
256,609197.003948,265790.000000,2138.099857
512,716230.972250,285433.000000,62355.964999
1024,427451.788645,229428.000000,72592.590008
2048,771977.209171,310900.000000,50227.339896
4096,524268.605544,190255.000000,138596.811774
8192,181100.751133,33011.000000,129107.749698
16384,1326446.423182,297100.000000,824883.001900
32768,915894.692432,195639.000000,694071.082938
65536,1310465.213611,271412.000000,1291906.820638
