frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,515334.018092,260472.000000,0.000000
4,1061046.555464,304923.000000,0.000000
8,576934.226621,302887.000000,0.000000
16,465948.092686,166837.000000,0.000000
32,628356.846656,270311.000000,0.000000
64,522721.043813,133289.000000,0.000000
128,966734.189022,310940.000000,0.000000
256,946119.282614,294798.000000,0.000000
512,663800.282229,275767.000000,0.000000
1024,715066.186651,280580.000000,0.000000
2048,1665983.994391,237144.000000,0.000000
4096,618902.747391,255040.000000,0.000000
8192,1351022.187966,263476.000000,0.000000
16384,611760.757650,110783.000000,0.000000
32768,4571706.789368,275265.000000,0.000000
65536,1928738.043742,301699.000000,0.000000
