frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,758540.352255,309765.000000,21.000000
4,834358.115465,289509.000000,193.390796
8,174323.906218,62121.000000,294.681184
16,1142028.704070,277830.000000,5522.941608
32,776592.481728,286607.000000,54.000000
64,991880.265211,292175.000000,169690.130812
128,1265799.028284,301531.000000,922.119298
256,719116.952516,238152.000000,11957.751670
512,1174922.752194,272457.000000,11186.878340
1024,1396310.478817,309519.000000,284352.260601
2048,1027427.842893,150439.000000,159917.616641
4096,2149738.544375,316860.000000,175489.710308
8192,1097866.060117,284758.000000,564092.014216
16384,478841.256589,114802.000000,120314.176172
32768,1232672.345159,190158.000000,1121630.264729
65536,8323253.388392,291832.000000,7904341.478221
