frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,886344.663092,291396.000000,97.267672
4,845647.444001,304787.000000,668.974588
8,840903.268774,243615.000000,452.141571
16,558009.577583,242947.000000,702.191569
32,1045156.386448,272286.000000,428.684033
64,1042133.993221,259533.000000,459.128522
128,939963.000113,268736.000000,446.908268
256,1171162.893789,286583.000000,288847.397754
512,793483.778631,292424.000000,256595.770107
1024,697188.029245,291331.000000,61648.542667
2048,453919.068868,88822.000000,80641.900443
4096,2035380.075395,300385.000000,1089484.348024
8192,638834.993229,205265.000000,110098.354783
16384,1570232.575274,216217.000000,1022748.043192
32768,1015899.751947,153034.000000,668916.011592
65536,1169365.552468,306254.000000,1003993.159023
