frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,228637.060883,90739.000000,5625.091555
4,594419.604348,291228.000000,460.983731
8,233096.462088,210838.000000,183.689956
16,325826.948918,225038.000000,249.551598
32,275129.256427,125897.000000,1453.754794
64,684532.468208,324337.000000,212.863806
128,280753.505184,152334.000000,14096.301394
256,601385.429298,263824.000000,1235.881467
512,610693.741431,265857.000000,23193.181821
1024,919263.316418,361475.000000,6258.616221
2048,441418.734067,187425.000000,5903.853487
4096,79053.857072,20815.000000,32985.927469
8192,552121.174883,204797.000000,228666.767640
16384,522283.051441,257028.000000,179911.320105
32768,198266.804594,92745.000000,67720.477575
65536,829420.339600,208299.000000,737633.236291
