frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,386576.873642,265247.000000,7.000000
4,821660.208689,370807.000000,42.743421
8,602476.389152,270860.000000,242373.022082
16,211472.756792,126784.000000,617.440685
32,505475.406822,310352.000000,881.130524
64,313742.866212,207594.000000,202.603060
128,252252.226934,127162.000000,2445.301004
256,391731.168422,241237.000000,619.673301
512,352891.221966,316258.000000,678.479182
1024,172002.087903,120039.000000,3684.345261
2048,235668.348829,81287.000000,7390.602546
4096,251182.325588,217847.000000,42214.353495
8192,87798.460596,28523.000000,30223.839597
16384,342419.950558,177752.000000,56340.733959
32768,458628.984900,119173.000000,73024.791920
65536,362053.253989,173586.000000,96711.434360
