frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,424425.025844,345047.000000,0.000000
4,196340.249959,86149.000000,0.000000
8,251962.011498,191815.000000,0.000000
16,177657.119185,95806.000000,0.000000
32,109101.543211,59690.000000,0.000000
64,189024.401901,134975.000000,0.000000
128,200000.013952,160162.000000,0.000000
256,333487.004240,169918.000000,0.000000
512,227947.569075,91120.000000,0.000000
1024,227311.523276,181441.000000,0.000000
2048,166845.280482,89914.000000,0.000000
4096,914245.177823,302970.000000,0.000000
8192,552572.661138,280781.000000,0.000000
16384,307766.840327,106726.000000,0.000000
32768,559223.640381,190518.000000,0.000000
65536,167570.566294,59223.000000,0.000000
