frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,955654.055266,304240.000000,0.000000
4,338881.529876,167245.000000,0.000000
8,328980.485047,191172.000000,0.000000
16,1018807.813784,335545.000000,0.000000
32,471109.548884,259683.000000,0.000000
64,230779.747796,99882.000000,0.000000
128,535682.048255,276349.000000,0.000000
256,828086.268740,293318.000000,0.000000
512,288854.058029,231082.000000,0.000000
1024,379285.019145,223931.000000,0.000000
2048,413881.395124,211935.000000,0.000000
4096,670014.396608,255038.000000,0.000000
8192,788160.481293,288791.000000,0.000000
16384,347863.585486,122390.000000,0.000000
32768,281744.435894,115832.000000,0.000000
65536,759054.693551,182407.000000,0.000000
