frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,148446.955887,72560.000000,20.542639
4,309337.202661,299219.000000,28.844410
8,307651.230789,197358.000000,502.127474
16,150825.236502,92739.000000,119.954158
32,230078.327365,195516.000000,137.789695
64,283415.487371,190910.000000,109.444050
128,245700.418374,226798.000000,1816.700581
256,945466.661778,517576.000000,865.505055
512,366279.034173,258220.000000,934.549089
1024,250894.453147,209513.000000,12035.859296
2048,213057.706453,168869.000000,15867.513290
4096,412466.908892,342664.000000,41058.410235
8192,447382.489988,251023.000000,253697.530621
16384,549068.043872,221519.000000,344347.700784
32768,116876.708723,40154.000000,19169.384393
65536,261882.654046,114294.000000,257863.552616
