frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,929083.782513,358393.000000,39.471509
4,527712.736631,324957.000000,188.353391
8,332712.238319,132826.000000,1122.219230
16,330194.323717,155794.000000,218.123818
32,156867.567400,73808.000000,402.643763
64,332214.498967,146330.000000,252.190404
128,404591.778977,142564.000000,2570.218084
256,126630.136504,64068.000000,917.110135
512,926898.482689,302962.000000,10621.962295
1024,438118.277338,199779.000000,511.611180
2048,663983.218797,245527.000000,205926.197673
4096,378786.006972,196307.000000,246033.083259
8192,943385.187355,280198.000000,411531.386916
16384,382752.127209,110054.000000,158986.878518
32768,546338.918210,173524.000000,47334.522391
65536,461175.561725,110169.000000,337529.113214
