frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,832122.600475,302548.000000,0.000000
4,456067.159667,155774.000000,0.000000
8,854879.514674,283309.000000,0.000000
16,305037.405880,146178.000000,0.000000
32,842476.433076,315544.000000,0.000000
64,712514.060518,249540.000000,0.000000
128,768357.907781,272095.000000,0.000000
256,751352.979465,266070.000000,0.000000
512,575850.195251,245210.000000,0.000000
1024,1309176.846774,298891.000000,0.000000
2048,916209.024618,287652.000000,0.000000
4096,1279843.978215,205960.000000,0.000000
8192,1474251.839050,266751.000000,0.000000
16384,950698.629123,215168.000000,0.000000
32768,1248841.054773,270129.000000,0.000000
65536,2927099.669626,242322.000000,0.000000
