frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,237472.181554,159233.000000,20.566964
4,245481.126295,158114.000000,6.000000
8,372897.730944,233686.000000,18.027756
16,263259.057271,231586.000000,19.974984
32,177529.766315,140888.000000,175.749822
64,192966.917934,152141.000000,108.309741
128,337550.901655,228656.000000,425.655964
256,444031.157978,283036.000000,242934.382278
512,297170.156816,195962.000000,33067.703080
1024,699854.594253,309618.000000,2115.164533
2048,238486.702168,202708.000000,15329.820025
4096,721213.703845,285095.000000,87729.054172
8192,483882.238007,346993.000000,38170.726100
16384,341526.774372,162342.000000,95990.001427
32768,178912.638086,109686.000000,113300.428137
65536,718833.910634,203394.000000,700462.226126
