frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,158967.062538,95364.000000,46.765372
4,245665.554568,167360.000000,42.023803
8,70096.747143,41421.000000,12.529964
16,455636.767216,250808.000000,403.235663
32,676609.260755,344787.000000,49.183331
64,92301.619412,57738.000000,1461.495125
128,526684.212849,243108.000000,118570.234456
256,107162.463428,50890.000000,375.881630
512,226902.641814,211069.000000,4814.549200
1024,207308.378258,90752.000000,2014.240055
2048,697508.748643,352381.000000,1919.017457
4096,454361.131739,262955.000000,2842.353954
8192,296986.307617,193474.000000,90849.243756
16384,182580.584641,92210.000000,8403.154527
32768,188995.495428,71809.000000,0.000000
65536,1429735.139879,315689.000000,1225510.093996
