frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,298210.287767,180728.000000,0.000000
4,379854.002767,179631.000000,0.000000
8,710457.238292,238831.000000,0.000000
16,287666.171461,135458.000000,0.000000
32,190783.622704,85007.000000,0.000000
64,108711.180474,50405.000000,0.000000
128,328707.685960,132022.000000,0.000000
256,133413.917048,60798.000000,0.000000
512,399411.472457,278272.000000,0.000000
1024,129825.120219,49144.000000,0.000000
2048,703199.566660,289012.000000,0.000000
4096,849423.898753,264359.000000,0.000000
8192,837166.900328,296705.000000,0.000000
16384,294795.537556,135837.000000,0.000000
32768,463362.292993,111181.000000,0.000000
65536,698985.052462,149745.000000,0.000000
