frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,201113.868296,50936.000000,0.000000
4,1627445.198908,297943.000000,0.000000
8,2352348.485840,311080.000000,0.000000
16,887993.104704,204751.000000,0.000000
32,2221413.968877,294668.000000,0.000000
64,1210509.983363,225557.000000,0.000000
128,1748830.797602,298830.000000,0.000000
256,2290179.353988,289229.000000,0.000000
512,1589071.676837,287269.000000,0.000000
1024,2012960.129471,272181.000000,0.000000
2048,2129454.905808,288444.000000,0.000000
4096,1345882.713646,184624.000000,0.000000
8192,3181938.372516,249797.000000,0.000000
16384,2961713.396818,237418.000000,0.000000
32768,3746485.187242,271826.000000,0.000000
65536,4048381.474145,194734.000000,0.000000
