frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,287196.112070,245713.000000,0.000000
4,90266.753276,36534.000000,0.000000
8,401898.785674,260876.000000,0.000000
16,139819.531257,63246.000000,0.000000
32,385870.554335,213336.000000,0.000000
64,290813.235117,217271.000000,0.000000
128,599054.948533,298716.000000,0.000000
256,177241.674972,100713.000000,0.000000
512,389975.172279,214318.000000,0.000000
1024,766729.924721,278787.000000,0.000000
2048,386553.632394,131618.000000,0.000000
4096,242664.269803,180174.000000,0.000000
8192,418737.446668,182736.000000,0.000000
16384,1117165.022406,312020.000000,0.000000
32768,868071.540289,250713.000000,0.000000
65536,752983.531008,137516.000000,0.000000
