frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,972917.378723,186560.000000,30.000000
4,988979.621111,175813.000000,161.987654
8,1576665.074674,220605.000000,300.123308
16,1805565.081308,298830.000000,232.830410
32,2229933.293566,311460.000000,2275.414028
64,1852201.758274,286035.000000,39647.581023
128,1207678.798956,291143.000000,4944.487840
256,2467968.946463,303475.000000,45358.380560
512,1689109.395742,250427.000000,275118.876659
1024,3127172.620062,287874.000000,672053.811393
2048,2355778.551676,296355.000000,587328.208449
4096,1628162.347503,281413.000000,500156.295330
8192,1909960.343060,179517.000000,664922.914489
16384,3948641.391047,304306.000000,2797630.319569
32768,1213433.511785,236636.000000,265941.805185
65536,1149227.880467,129221.000000,1092182.820904
