frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,117022.594917,61431.000000,0.000000
4,105258.968121,74265.000000,0.000000
8,182281.193789,94401.000000,0.000000
16,194380.499611,143700.000000,0.000000
32,162803.473495,154079.000000,0.000000
64,256342.913362,171591.000000,0.000000
128,144104.959571,132759.000000,0.000000
256,433238.206353,307937.000000,0.000000
512,261635.778845,161420.000000,0.000000
1024,607128.356768,320969.000000,0.000000
2048,178791.762612,110358.000000,0.000000
4096,497024.445543,308351.000000,0.000000
8192,129341.286978,82376.000000,0.000000
16384,374800.017894,222366.000000,0.000000
32768,350544.956230,249690.000000,0.000000
65536,296398.341156,109694.000000,0.000000
