frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,504906.449393,247222.000000,39.064050
4,359338.008973,252556.000000,21.400935
8,206087.626557,126598.000000,68.767725
16,260588.475284,118615.000000,145.481958
32,109043.456938,67914.000000,238.306525
64,197350.115222,119951.000000,1352.920175
128,577877.981090,285185.000000,185.064853
256,264764.108210,173168.000000,20780.300816
512,204680.833126,182443.000000,7946.466762
1024,426916.134016,315561.000000,42896.670675
2048,392382.858419,281991.000000,10010.367176
4096,345805.023943,169295.000000,32911.014661
8192,259843.818145,165561.000000,49310.042375
16384,136515.960162,98945.000000,9689.299872
32768,556166.940414,406948.000000,372485.375902
65536,353206.912870,281772.000000,199941.583734
