frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,418949.976904,297815.000000,77.923039
4,1032589.715692,293713.000000,875.799635
8,566774.723945,161219.000000,93.107465
16,934776.523012,291714.000000,56.017854
32,602214.381018,222473.000000,4886.244059
64,695080.280497,297034.000000,6287.217668
128,1639048.617263,309748.000000,324.764530
256,420478.886276,231629.000000,2198.246347
512,1008831.283286,304935.000000,16291.041618
1024,1788773.675884,313651.000000,194792.166272
2048,998599.971635,288255.000000,391884.070557
4096,970836.662765,264893.000000,187650.176592
8192,1068152.766227,216040.000000,294442.795828
16384,737226.285986,208638.000000,181150.172652
32768,1583560.753576,256966.000000,503420.820057
65536,564353.303601,102474.000000,0.000000
