frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1285487.754635,302660.000000,128.241959
4,1575517.166629,303128.000000,104.623133
8,1016318.453951,274445.000000,64.722485
16,1556682.822135,305124.000000,174.396101
32,1647616.317322,217308.000000,3723.677081
64,1818239.090425,269578.000000,247.117381
128,2672899.900702,293429.000000,203936.819662
256,2632022.898703,306838.000000,36825.753394
512,1118677.087965,241790.000000,18084.169293
1024,1154603.603323,214215.000000,107713.060164
2048,1254661.186102,218658.000000,307959.846077
4096,3058627.554813,303806.000000,1206485.768066
8192,2145354.509503,229907.000000,180556.650332
16384,1812553.765464,175604.000000,793349.396128
32768,5094942.651920,297891.000000,1347194.333347
65536,3138537.959117,126323.000000,3129853.883938
