frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,331554.179330,235842.000000,195.665531
4,199195.122388,125785.000000,13.114877
8,421015.580830,269981.000000,218.970318
16,995911.524708,293915.000000,75.006666
32,416667.728104,206107.000000,57.905095
64,665079.794237,279895.000000,2644.132183
128,322131.123298,156318.000000,1282.870999
256,776382.040709,302461.000000,695.057552
512,665948.811946,296015.000000,209981.712018
1024,563744.956236,245474.000000,15622.027333
2048,465618.717899,244709.000000,4089.692531
4096,544118.037685,213396.000000,39543.679090
8192,941287.349078,274957.000000,594654.997681
16384,479393.110127,197395.000000,180001.492333
32768,444415.740913,214810.000000,348572.708811
65536,840721.530566,166473.000000,831336.255677
