frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,705074.069554,289585.000000,0.000000
4,809713.904066,277944.000000,0.000000
8,1023798.629120,281043.000000,0.000000
16,604291.900699,215593.000000,0.000000
32,481852.846402,263196.000000,0.000000
64,876453.617070,296756.000000,0.000000
128,1045052.121520,257814.000000,0.000000
256,919882.193492,289953.000000,0.000000
512,1105657.861837,306770.000000,0.000000
1024,890012.760122,204219.000000,0.000000
2048,1214497.918920,259279.000000,0.000000
4096,232537.991526,71635.000000,0.000000
8192,1586489.883076,296510.000000,0.000000
16384,819797.622571,267986.000000,0.000000
32768,1680119.423060,318550.000000,0.000000
65536,638829.273556,115159.000000,0.000000
