frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,680390.965820,318405.000000,13.000000
4,317095.117991,117075.000000,54754.000329
8,482888.142222,239955.000000,8.602325
16,299981.241100,131039.000000,72.580989
32,338528.964592,125373.000000,7432.237415
64,73401.852293,31659.000000,1208.713366
128,522992.750271,289336.000000,938.142313
256,703389.195926,314172.000000,135438.657011
512,779302.721345,299986.000000,3984.248612
1024,426193.975088,258656.000000,2002.349120
2048,719990.535983,313955.000000,20193.011712
4096,620843.690532,316177.000000,255448.644089
8192,782860.026512,281600.000000,54669.950128
16384,270310.684032,88423.000000,60124.167437
32768,1921446.210638,287433.000000,1834639.757557
65536,992011.097576,274699.000000,681417.226025
