frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,232745.341298,173779.000000,46.043458
4,176349.956308,92299.000000,80.224684
8,316251.325468,257919.000000,45.934736
16,227950.981097,108815.000000,21.307276
32,774468.530332,510919.000000,50.299105
64,615575.305781,292542.000000,498.142550
128,137543.771716,72878.000000,302.104287
256,129603.774721,65121.000000,1424.172391
512,819862.229712,276377.000000,1453.018926
1024,161974.302175,94346.000000,3272.695067
2048,969461.296465,432412.000000,357811.295539
4096,684854.891206,260804.000000,7548.229461
8192,389992.435115,198532.000000,11916.035289
16384,714408.080518,256016.000000,361618.994377
32768,266487.542219,169274.000000,78546.454656
65536,442651.983763,280768.000000,313239.672071
