frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,369451.320348,139701.000000,79.183332
4,639149.358953,285589.000000,111.040533
8,563067.437433,188869.000000,108.903627
16,665463.441454,209000.000000,176.170372
32,1737912.357018,281525.000000,246.497464
64,815862.851664,273720.000000,559.113584
128,669896.528040,271809.000000,2280.619433
256,1360167.807702,284661.000000,1938.272427
512,842914.230257,272203.000000,13175.455969
1024,743362.407475,281880.000000,118056.070276
2048,1385812.979570,295665.000000,53993.044524
4096,851870.828640,189807.000000,290696.506960
8192,624139.030676,299246.000000,219193.843036
16384,1761980.753521,305666.000000,555599.407165
32768,1368667.104479,148937.000000,1340415.601254
65536,1797485.080640,243578.000000,1484140.069032
