frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,191010.570883,121064.000000,0.000000
4,309250.908262,199899.000000,0.000000
8,123019.413626,110758.000000,0.000000
16,405641.423786,169088.000000,0.000000
32,144747.902171,83025.000000,0.000000
64,260494.469406,121792.000000,0.000000
128,442871.771151,262086.000000,0.000000
256,202446.371336,97309.000000,0.000000
512,494256.741128,238109.000000,0.000000
1024,177466.742763,96970.000000,0.000000
2048,657001.203147,308613.000000,0.000000
4096,536769.302437,284702.000000,0.000000
8192,962293.942771,301929.000000,0.000000
16384,224135.770532,169428.000000,0.000000
32768,278563.723598,87581.000000,0.000000
65536,780779.495716,397666.000000,0.000000
