frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,115398.879960,65976.000000,31.160873
4,804350.382446,290937.000000,218.620676
8,233503.344723,101099.000000,45.847574
16,188426.203103,159704.000000,298.137552
32,703590.972036,275149.000000,287.610848
64,206743.799965,127444.000000,831.859363
128,384568.752338,127137.000000,12125.387458
256,1263830.861064,362448.000000,1495.154507
512,290278.922916,164813.000000,1970.192376
1024,619338.532830,305512.000000,8122.502262
2048,796271.627239,289315.000000,229512.684408
4096,278971.247343,228583.000000,18713.924067
8192,497179.807666,228715.000000,118948.025566
16384,397406.605664,121814.000000,56906.675267
32768,952042.322449,226112.000000,666840.722073
65536,400402.328954,240040.000000,227281.914060
