frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,114845.545935,43338.000000,0.000000
4,316537.691983,184637.000000,0.000000
8,89347.563934,40468.000000,0.000000
16,606418.930250,299627.000000,0.000000
32,251720.791458,155857.000000,0.000000
64,550483.776947,279551.000000,0.000000
128,981164.076318,340174.000000,0.000000
256,563741.922400,280566.000000,0.000000
512,755448.010625,296142.000000,0.000000
1024,962465.825119,315303.000000,0.000000
2048,389497.587089,158187.000000,0.000000
4096,415640.728599,124877.000000,0.000000
8192,781591.958687,304245.000000,0.000000
16384,570151.175688,230318.000000,0.000000
32768,1067250.082349,296395.000000,0.000000
65536,747522.119407,243869.000000,0.000000
