frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1210139.645713,247767.000000,282.434063
4,1259238.767764,287930.000000,32162.137802
8,1106842.551445,181217.000000,644.159918
16,1644940.214314,304020.000000,226.033183
32,2000714.466583,302226.000000,101667.812783
64,1999598.134175,304695.000000,412.083729
128,2266566.658103,295361.000000,15052.565662
256,1522461.605695,245846.000000,193143.631992
512,2145047.612138,298718.000000,308819.018333
1024,2058250.545526,257317.000000,308353.790063
2048,3304070.002075,302178.000000,331082.101880
4096,1137757.406741,182001.000000,515554.556123
8192,5613368.489449,298737.000000,2743312.929156
16384,2902922.579645,247078.000000,2002948.781344
32768,4677506.018164,272932.000000,4156189.185703
65536,887994.457788,83038.000000,0.000000
