frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,544198.185590,320119.000000,13.038405
4,257940.596134,176313.000000,28.017851
8,241492.886713,213313.000000,7.000000
16,219368.014289,113115.000000,406.510762
32,575681.176189,300868.000000,268.715463
64,207206.984129,109873.000000,109.745159
128,804613.560912,277853.000000,488.486438
256,228470.120235,100633.000000,1702.016451
512,296000.011961,154284.000000,14578.949859
1024,692460.275638,222257.000000,75651.180718
2048,477866.434680,197384.000000,18741.603933
4096,1371311.878517,330952.000000,326985.325013
8192,635344.061922,272743.000000,248114.378944
16384,909017.088873,282843.000000,342492.271765
32768,390571.063113,177255.000000,295483.689504
65536,959557.792501,295579.000000,666660.082684
