frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,391404.089931,106265.000000,50.537115
4,1178501.748407,285038.000000,53.103672
8,1545909.568799,276445.000000,103688.009553
16,1533742.509987,287782.000000,1144.707386
32,1531132.421890,196115.000000,792.097216
64,1389019.803102,287389.000000,1218.994668
128,2524126.096320,293244.000000,23904.104899
256,2006098.666391,289441.000000,282708.126866
512,2165110.125407,303440.000000,583724.688130
1024,1860498.477805,260234.000000,135892.499543
2048,2632178.333811,301652.000000,53893.528508
4096,2537183.037798,299696.000000,784629.746227
8192,1360317.198835,223747.000000,338196.243717
16384,1061579.157972,94574.000000,564472.833803
32768,3463476.402421,269948.000000,2626730.988602
65536,3037746.846363,311836.000000,0.000000
