frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,155302.260862,144091.000000,16.031220
4,497827.449582,339477.000000,28.213472
8,599261.281099,321283.000000,34.014703
16,115216.708610,92040.000000,122.531629
32,113357.954582,77458.000000,1430.132511
64,282952.896552,142790.000000,272.715969
128,362293.813891,279692.000000,300.358120
256,592501.215025,265321.000000,2987.008202
512,611202.969903,320396.000000,582.515236
1024,453641.365785,202717.000000,2984.058310
2048,292822.457580,109243.000000,2322.169675
4096,314909.647556,157209.000000,203542.646345
8192,240709.639348,100796.000000,52228.873423
16384,712290.632377,274911.000000,451327.421703
32768,713615.014846,295583.000000,436689.242527
65536,459877.601104,215496.000000,335781.045287
