frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,162984.143063,72716.000000,18.220867
4,202768.862866,141944.000000,73.157365
8,108557.831528,56915.000000,1029.414882
16,250210.560531,187466.000000,372.570799
32,404903.536434,316041.000000,658.156516
64,560250.840072,243059.000000,404.315471
128,627202.473526,365969.000000,186.306200
256,140859.284007,95494.000000,1327.875747
512,473370.238368,282959.000000,836.667795
1024,192195.164372,91378.000000,8318.633902
2048,189588.089199,124514.000000,9163.809634
4096,622532.894241,334939.000000,34503.919401
8192,237168.290650,142760.000000,86219.702041
16384,657332.124449,333553.000000,378798.332088
32768,60539.755896,33457.000000,1460.723793
65536,238485.640540,222067.000000,0.000000
