frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,379676.747809,19624.000000,0.000000
4,1038533.568199,44947.000000,0.000000
8,2054460.221969,64528.000000,0.000000
16,1923289.926953,64609.000000,0.000000
32,1334407.802535,64476.000000,0.000000
64,1797322.881631,69061.000000,0.000000
128,1901543.507744,65207.000000,0.000000
256,1343637.236315,50431.000000,0.000000
512,2457441.699162,99194.000000,0.000000
1024,2431898.823359,101889.000000,0.000000
2048,2327712.581415,79439.000000,0.000000
4096,2752770.718567,96480.000000,0.000000
8192,3512610.949219,115773.000000,0.000000
16384,3383378.873492,105683.000000,0.000000
32768,4944907.562973,154087.000000,0.000000
65536,4452281.662795,141461.000000,0.000000
