frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,804076.630143,38270.000000,0.000000
4,1697642.956939,59838.000000,0.000000
8,567341.075291,19158.000000,0.000000
16,867324.723721,31684.000000,0.000000
32,825572.787973,32346.000000,0.000000
64,2288285.127480,79956.000000,0.000000
128,1755363.182791,82246.000000,0.000000
256,2554693.910279,85250.000000,0.000000
512,2706456.927860,92904.000000,0.000000
1024,1514885.577744,61474.000000,0.000000
2048,3098728.678784,100134.000000,0.000000
4096,1930930.198330,65023.000000,0.000000
8192,1923195.521412,78410.000000,0.000000
16384,4651486.319056,142855.000000,0.000000
32768,2243231.458560,73066.000000,0.000000
65536,7277548.371925,201611.000000,0.000000
