frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1338312.234675,44510.000000,0.000000
4,1523540.821445,48018.000000,0.000000
8,1322713.865387,49912.000000,0.000000
16,1123591.361684,36406.000000,0.000000
32,2438993.060135,73677.000000,0.000000
64,2164800.408225,62937.000000,0.000000
128,2284328.068121,72100.000000,0.000000
256,2635420.460326,80168.000000,0.000000
512,3456337.750556,95848.000000,0.000000
1024,2748955.420920,82078.000000,0.000000
2048,3464527.853166,95170.000000,0.000000
4096,2080215.326266,67940.000000,0.000000
8192,3919082.743259,98977.000000,0.000000
16384,1715036.342976,55841.000000,0.000000
32768,5526902.555348,167619.000000,0.000000
65536,4840405.091948,133899.000000,0.000000
