frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,940439.695120,34343.000000,0.000000
4,1258469.933245,43170.000000,0.000000
8,1888426.091600,73218.000000,0.000000
16,1152437.872754,39845.000000,0.000000
32,1941018.460256,75387.000000,0.000000
64,1532654.880706,59643.000000,0.000000
128,2458411.870274,90651.000000,0.000000
256,2299665.927472,70089.000000,0.000000
512,3697898.459868,113644.000000,0.000000
1024,2505945.513716,87170.000000,0.000000
2048,2140527.208927,80322.000000,0.000000
4096,938547.848763,42841.000000,0.000000
8192,1603745.431454,78176.000000,0.000000
16384,4094085.371527,110726.000000,0.000000
32768,4867606.745167,153998.000000,0.000000
65536,4788472.430819,146112.000000,0.000000
