frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,480129.400765,16309.000000,0.000000
4,1197388.041053,44384.000000,0.000000
8,1626712.920460,50707.000000,0.000000
16,2374534.194065,61159.000000,0.000000
32,1866925.893349,59937.000000,0.000000
64,1720196.818322,64249.000000,0.000000
128,2822819.847176,86206.000000,0.000000
256,2517533.688452,80259.000000,0.000000
512,2666868.038690,75108.000000,0.000000
1024,3160846.432922,92452.000000,0.000000
2048,2310142.881031,68701.000000,0.000000
4096,4557967.254963,124749.000000,0.000000
8192,3422294.548740,107642.000000,0.000000
16384,6633870.829944,164939.000000,0.000000
32768,917503.777872,33406.000000,0.000000
65536,3489933.079385,93750.000000,0.000000
