frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,436599.087453,15991.000000,0.000000
4,1171626.501398,42108.000000,0.000000
8,1735754.959708,58625.000000,0.000000
16,1312138.301629,54025.000000,0.000000
32,1784703.779390,80508.000000,0.000000
64,2104928.059013,76673.000000,0.000000
128,2311590.901585,84344.000000,0.000000
256,1306459.808571,63585.000000,0.000000
512,2824223.379385,117656.000000,0.000000
1024,2619164.891089,112492.000000,0.000000
2048,2606851.587235,98927.000000,0.000000
4096,1148608.069894,41013.000000,0.000000
8192,1602973.929356,71194.000000,0.000000
16384,3180000.804518,103534.000000,0.000000
32768,6145040.644276,180216.000000,0.000000
65536,2039931.290194,76740.000000,0.000000
