frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1225864.691740,44454.000000,0.000000
4,1072218.850121,38388.000000,0.000000
8,1350004.920614,46574.000000,0.000000
16,1448421.487536,48238.000000,0.000000
32,1772190.486727,70546.000000,0.000000
64,1690401.213130,64445.000000,0.000000
128,2221358.929803,75343.000000,0.000000
256,2078686.140701,73335.000000,0.000000
512,2881575.986568,101073.000000,0.000000
1024,3271094.545622,113941.000000,0.000000
2048,2175646.315914,78635.000000,0.000000
4096,2648332.892304,86379.000000,0.000000
8192,6331882.964121,192362.000000,0.000000
16384,1871255.242106,56166.000000,0.000000
32768,6323387.955034,187059.000000,0.000000
65536,3900707.062239,120958.000000,0.000000
