frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1168001.627797,63498.000000,0.000000
4,918970.289073,31439.000000,0.000000
8,1628425.978656,56961.000000,0.000000
16,2646131.307357,104852.000000,0.000000
32,1270327.297467,62144.000000,0.000000
64,2578719.471206,90648.000000,0.000000
128,2613055.741483,93150.000000,0.000000
256,2438703.959470,86335.000000,0.000000
512,1307189.712900,49629.000000,0.000000
1024,2221865.770528,83284.000000,0.000000
2048,3879913.669113,150873.000000,0.000000
4096,2393952.865557,88932.000000,0.000000
8192,2091405.925229,81282.000000,0.000000
16384,2346341.253626,94665.000000,0.000000
32768,2655727.748995,86706.000000,0.000000
65536,100093.316071,5086.000000,0.000000
