frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1402973.265169,47873.000000,0.000000
4,1368587.949951,61041.000000,0.000000
8,1560246.505278,68652.000000,0.000000
16,822036.819903,28860.000000,0.000000
32,2081444.551515,89652.000000,0.000000
64,2229505.093913,94432.000000,0.000000
128,2190286.256585,85363.000000,0.000000
256,3207300.630698,106636.000000,0.000000
512,2706763.154003,101933.000000,0.000000
1024,2443557.027861,89201.000000,0.000000
2048,3516397.652013,114116.000000,0.000000
4096,1588488.120700,60019.000000,0.000000
8192,4605978.296281,162749.000000,0.000000
16384,3809441.082654,142544.000000,0.000000
32768,1272295.045326,56538.000000,0.000000
65536,841476.039339,40183.000000,0.000000
