frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,923917.197910,29380.000000,0.000000
4,1130886.667803,38645.000000,0.000000
8,1470758.642357,41514.000000,0.000000
16,902204.490872,28402.000000,0.000000
32,2102353.683646,66265.000000,0.000000
64,1902123.741027,61495.000000,0.000000
128,3166442.553593,111527.000000,0.000000
256,2455360.967681,64721.000000,0.000000
512,2715812.984074,80338.000000,0.000000
1024,1791049.424342,61044.000000,0.000000
2048,3294249.335434,94708.000000,0.000000
4096,3274369.844645,93250.000000,0.000000
8192,4788407.208141,127659.000000,0.000000
16384,6155364.841023,153738.000000,0.000000
32768,1513063.878010,55628.000000,0.000000
65536,332764.135679,16781.000000,0.000000
