frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1415286.833232,67685.000000,0.000000
4,1082249.762170,46334.000000,0.000000
8,1602551.161304,73955.000000,0.000000
16,1148538.661111,49770.000000,0.000000
32,2092307.161222,86632.000000,0.000000
64,1869448.570234,84512.000000,0.000000
128,1761078.491223,70892.000000,0.000000
256,1835798.501729,74282.000000,0.000000
512,1804488.561986,77678.000000,0.000000
1024,3267033.582871,122754.000000,0.000000
2048,3232325.610261,126678.000000,0.000000
4096,2733707.038084,109136.000000,0.000000
8192,2132391.053442,88754.000000,0.000000
16384,2680208.418528,101024.000000,0.000000
32768,7276604.148716,219657.000000,0.000000
65536,5161432.435648,167987.000000,0.000000
