frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,461629.143790,13799.000000,0.000000
4,481193.505817,16369.000000,0.000000
8,1133395.364652,34934.000000,0.000000
16,1532824.174126,47902.000000,0.000000
32,1779535.022011,50744.000000,0.000000
64,1925202.307944,54924.000000,0.000000
128,2306618.744568,71614.000000,0.000000
256,3019566.025339,90062.000000,0.000000
512,3640563.183170,102962.000000,0.000000
1024,3103420.960224,84820.000000,0.000000
2048,3089956.748871,86498.000000,0.000000
4096,2596714.460717,68560.000000,0.000000
8192,2942503.457474,90700.000000,0.000000
16384,5327751.670859,137599.000000,0.000000
32768,7055678.815920,173233.000000,0.000000
65536,1496351.400347,60854.000000,0.000000
