frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,589102.830760,33342.000000,0.000000
4,473790.776373,23787.000000,0.000000
8,1563802.544886,64523.000000,0.000000
16,2040204.240122,91427.000000,0.000000
32,1689367.806294,69464.000000,0.000000
64,1993893.466775,82389.000000,0.000000
128,2440635.334317,89758.000000,0.000000
256,2204430.024027,84342.000000,0.000000
512,3564264.983588,135799.000000,0.000000
1024,2620303.561792,102366.000000,0.000000
2048,3064991.438562,119358.000000,0.000000
4096,2853179.061593,113174.000000,0.000000
8192,1979508.094258,69065.000000,0.000000
16384,1548845.444550,61979.000000,0.000000
32768,5652447.689257,182764.000000,0.000000
65536,4293143.407218,157198.000000,0.000000
