frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1084014.782752,32359.000000,0.000000
4,1122316.284808,31971.000000,0.000000
8,1293242.734886,41937.000000,0.000000
16,2309950.254361,74807.000000,0.000000
32,2384390.217443,72679.000000,0.000000
64,1441731.798660,51553.000000,0.000000
128,2394523.997429,74590.000000,0.000000
256,2618564.469473,85108.000000,0.000000
512,2946439.028493,81326.000000,0.000000
1024,3068365.297148,103818.000000,0.000000
2048,3114578.231364,91851.000000,0.000000
4096,2580858.878452,82179.000000,0.000000
8192,3495866.242303,98520.000000,0.000000
16384,1075774.971993,36052.000000,0.000000
32768,6787787.484407,163280.000000,0.000000
65536,11523387.167392,251254.000000,0.000000
