frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1350608.256347,37920.000000,0.000000
4,991980.270032,25200.000000,0.000000
8,1027404.357181,39925.000000,0.000000
16,1035113.704231,34433.000000,0.000000
32,2240526.543316,77754.000000,0.000000
64,2278552.963786,66313.000000,0.000000
128,1783577.769095,57758.000000,0.000000
256,2296335.752448,70576.000000,0.000000
512,2100582.369697,58482.000000,0.000000
1024,1859615.577965,62545.000000,0.000000
2048,3051898.129436,82600.000000,0.000000
4096,2287396.605165,66923.000000,0.000000
8192,2344377.782537,66754.000000,0.000000
16384,4017219.448177,114939.000000,0.000000
32768,5106979.892237,150131.000000,0.000000
65536,1928804.399313,55877.000000,0.000000
