frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1408729.004722,56708.000000,0.000000
4,1126775.203530,47438.000000,0.000000
8,1411076.159832,52441.000000,0.000000
16,1422185.404723,60253.000000,0.000000
32,1366408.302280,50851.000000,0.000000
64,1672831.438948,61081.000000,0.000000
128,2899353.829940,103802.000000,0.000000
256,2158901.231506,78464.000000,0.000000
512,1852339.253214,77275.000000,0.000000
1024,2239889.870172,82323.000000,0.000000
2048,2719776.629546,94474.000000,0.000000
4096,2277433.425180,75060.000000,0.000000
8192,3291935.058021,107636.000000,0.000000
16384,2855435.461700,94996.000000,0.000000
32768,1786362.745004,73321.000000,0.000000
65536,2500812.577749,102992.000000,0.000000
