frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,970826.403521,43034.000000,0.000000
4,954648.283490,44476.000000,0.000000
8,1426383.706034,54387.000000,0.000000
16,1183739.852914,47878.000000,0.000000
32,2443003.338548,102416.000000,0.000000
64,1875280.702815,71181.000000,0.000000
128,2403833.136137,93515.000000,0.000000
256,1879963.562702,82152.000000,0.000000
512,2014072.005855,85342.000000,0.000000
1024,3436176.988830,112455.000000,0.000000
2048,2555443.394367,97356.000000,0.000000
4096,2168849.093713,89597.000000,0.000000
8192,3404754.083579,126704.000000,0.000000
16384,1452955.465531,71706.000000,0.000000
32768,3287613.639444,127532.000000,0.000000
65536,3587414.233272,125713.000000,0.000000
