frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1013876.697537,30350.000000,0.000000
4,971938.300374,33619.000000,0.000000
8,1300941.097278,41904.000000,0.000000
16,2458344.070946,74382.000000,0.000000
32,1342796.373770,44624.000000,0.000000
64,2034707.111358,67085.000000,0.000000
128,2804718.388678,83875.000000,0.000000
256,2628388.448631,78833.000000,0.000000
512,2064223.155646,65277.000000,0.000000
1024,1874155.531822,59640.000000,0.000000
2048,3575086.573577,91898.000000,0.000000
4096,2779910.818232,84672.000000,0.000000
8192,5547625.159503,146809.000000,0.000000
16384,2564621.023601,77456.000000,0.000000
32768,2083867.460502,61667.000000,0.000000
65536,1045888.012763,42983.000000,0.000000
