frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1876529.941807,67808.000000,0.000000
4,1224775.751696,43653.000000,0.000000
8,1393086.090102,49240.000000,0.000000
16,1826007.380692,78389.000000,0.000000
32,2003334.806360,70586.000000,0.000000
64,1624930.974593,61091.000000,0.000000
128,2514446.585981,88679.000000,0.000000
256,2377310.611095,85119.000000,0.000000
512,2256340.788147,84531.000000,0.000000
1024,3697397.307682,124209.000000,0.000000
2048,2987540.611083,106248.000000,0.000000
4096,2686099.192999,103058.000000,0.000000
8192,3476730.781758,139645.000000,0.000000
16384,2861945.971456,114628.000000,0.000000
32768,4007293.540357,147425.000000,0.000000
65536,1343532.417370,59426.000000,0.000000
