frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,975521.063400,38514.000000,0.000000
4,521709.657664,26014.000000,0.000000
8,1531611.230307,67102.000000,0.000000
16,1122440.852853,47238.000000,0.000000
32,1637241.285729,67671.000000,0.000000
64,2063209.183716,79937.000000,0.000000
128,2281985.426688,92508.000000,0.000000
256,2666016.582992,107947.000000,0.000000
512,3742516.514066,145157.000000,0.000000
1024,2991676.659049,118494.000000,0.000000
2048,3436318.006511,119941.000000,0.000000
4096,3373871.003326,125334.000000,0.000000
8192,2077293.575244,81503.000000,0.000000
16384,4500692.586400,177602.000000,0.000000
32768,3177886.756288,96665.000000,0.000000
65536,9357060.374156,246063.000000,0.000000
